,Host,Log_Name1,Log_Name,Date_Time,Method,Response_Code,Bytes_Sent,URL,User_Agent,id,Rank,time_diff,year,month,day,hour,date,day_of_week,dif_seg_clicks
293,107.168.140.37,-,-,2015-09-15 01:02:34,GET /access.log HTTP/1.0,200,65758,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-15 01:02:34200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,15,1,2015-09-15,Martes,1
267,107.172.3.77,-,-,2015-09-14 23:10:25,GET /access.log HTTP/1.0,200,59799,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 23:10:25200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,23,2015-09-14,Lunes,1
268,107.172.3.77,-,-,2015-09-14 23:10:26,GET /templates/rt_afterburner/css/template.css HTTP/1.1,200,22974,http://www.veterina.jemnice.cz/access.log,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 23:10:26200http://www.veterina.jemnice.cz/access.log,2.0,0 days 00:00:01.000000000,2015,9,14,23,2015-09-14,Lunes,1
61,107.172.6.145,-,-,2015-09-14 11:11:51,GET /administrator/ HTTP/1.1,200,6324,http://www.veterina.jemnice.cz/access.log,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 11:11:51200http://www.veterina.jemnice.cz/access.log,2.0,0 days 00:00:00.000000000,2015,9,14,11,2015-09-14,Lunes,1
60,107.172.6.145,-,-,2015-09-14 11:11:51,GET /access.log HTTP/1.0,200,13064,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 11:11:51200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,11,2015-09-14,Lunes,1
63,107.172.6.145,-,-,2015-09-14 11:24:06,GET /access.log HTTP/1.0,200,13744,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 11:24:06200http://www.veterina.jemnice.cz/,3.0,0 days 00:12:15.000000000,2015,9,14,11,2015-09-14,Lunes,735
64,107.172.6.145,-,-,2015-09-14 11:24:07,GET /administrator/ HTTP/1.1,200,6324,http://www.veterina.jemnice.cz/access.log,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 11:24:07200http://www.veterina.jemnice.cz/access.log,4.0,0 days 00:00:01.000000000,2015,9,14,11,2015-09-14,Lunes,1
97,109.2.197.106,-,-,2015-09-14 13:48:29,GET /access.log HTTP/1.1,200,21378,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 13:48:29200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,13,2015-09-14,Lunes,1
19,113.236.120.89,-,-,2015-09-14 07:46:57,GET /access.log HTTP/1.1,200,3796,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 07:46:57200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,7,2015-09-14,Lunes,1
295,115.238.225.26,-,-,2015-09-15 01:05:27,GET /access.log HTTP/1.0,200,66222,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2015-09-15 01:05:27200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,15,1,2015-09-15,Martes,1
250,116.53.74.216,-,-,2015-09-14 22:00:09,GET /access.log HTTP/1.0,200,56244,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 22:00:09200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,22,2015-09-14,Lunes,1
256,117.136.234.4,-,-,2015-09-14 22:24:00,GET http://www.veterina.jemnice.cz/access.log HTTP/1.0,200,57619,http://www.veterina.jemnice.cz/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,2015-09-14 22:24:00200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,22,2015-09-14,Lunes,1
259,117.147.228.50,-,-,2015-09-14 22:40:12,GET /access.log HTTP/1.1,200,58185,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 22:40:12200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,22,2015-09-14,Lunes,1
172,118.193.83.75,-,-,2015-09-14 18:32:53,GET /access.log HTTP/1.1,200,37902,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 18:32:53200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,18,2015-09-14,Lunes,1
173,118.193.83.75,-,-,2015-09-14 18:33:48,GET /access.log HTTP/1.1,200,38136,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 18:33:48200http://www.veterina.jemnice.cz/,2.0,0 days 00:00:55.000000000,2015,9,14,18,2015-09-14,Lunes,55
297,118.244.254.17,-,-,2015-09-15 01:14:22,GET /access.log HTTP/1.0,200,66706,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-15 01:14:22200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,15,1,2015-09-15,Martes,1
372,118.70.213.172,-,-,2015-10-07 10:13:05,GET /access.log HTTP/1.1,200,14078,http://www.veterina.jemnice.cz/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,2015-10-07 10:13:05200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,10,7,10,2015-10-07,Miercoles,1
314,118.70.74.161,-,-,2015-10-07 06:55:44,GET /access.log HTTP/1.1,200,384,http://www.veterina.jemnice.cz/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,2015-10-07 06:55:44200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,10,7,6,2015-10-07,Miercoles,1
38,119.29.116.149,-,-,2015-09-14 09:51:55,GET /access.log HTTP/1.0,200,8065,http://www.veterina.jemnice.cz/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,2015-09-14 09:51:55200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,9,2015-09-14,Lunes,1
85,120.194.10.149,-,-,2015-09-14 13:04:04,GET /access.log HTTP/1.1,200,18689,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 13:04:04200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,13,2015-09-14,Lunes,1
382,122.226.142.99,-,-,2015-10-07 10:52:13,GET /access.log HTTP/1.0,200,15971,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2015-10-07 10:52:13200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,10,7,10,2015-10-07,Miercoles,1
396,123.188.88.14,-,-,2015-10-07 11:25:33,GET /access.log HTTP/1.1,200,18715,http://www.veterina.jemnice.cz/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0,2015-10-07 11:25:33200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,10,7,11,2015-10-07,Miercoles,1
229,124.206.222.189,-,-,2015-09-14 20:56:45,GET /access.log HTTP/1.0,200,51706,http://www.veterina.jemnice.cz/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",2015-09-14 20:56:45200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,20,2015-09-14,Lunes,1
178,124.206.54.251,-,-,2015-09-14 18:41:24,GET /access.log HTTP/1.0,200,39263,http://www.veterina.jemnice.cz/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,2015-09-14 18:41:24200http://www.veterina.jemnice.cz/,1.0,0 days 00:00:00.000000000,2015,9,14,18,2015-09-14,Lunes,1
0,127.0.0.1,-,frank,2000-10-10 13:55:36,GET /apache_pb.gif HTTP/1.0,200,2326,,,,,0 days 00:00:00.000000000,2000,10,10,13,2000-10-10,Martes,1
2684,127.0.0.1,-,-,2004-06-01 20:57:40,GET /apache_pb.gif HTTP/1.1,200,2326,http://localhost/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 20:57:40200http://localhost/,2.0,1330 days 07:02:04.000000000,2004,6,1,20,2004-06-01,Martes,844
2683,127.0.0.1,-,-,2004-06-01 20:57:40,GET / HTTP/1.1,200,1456,-,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 20:57:40200-,1.0,0 days 00:00:00.000000000,2004,6,1,20,2004-06-01,Martes,1
2685,127.0.0.1,-,-,2004-06-01 20:57:43,GET /manual/ HTTP/1.1,404,65,http://localhost/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 20:57:43404http://localhost/,3.0,0 days 00:00:03.000000000,2004,6,1,20,2004-06-01,Martes,3
2686,127.0.0.1,-,-,2004-06-01 20:57:47,GET / HTTP/1.1,200,1456,-,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 20:57:47200-,4.0,0 days 00:00:04.000000000,2004,6,1,20,2004-06-01,Martes,4
2688,127.0.0.1,-,-,2004-06-01 21:02:11,GET /apache_pb.gif HTTP/1.1,200,2326,http://localhost/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:02:11200http://localhost/,6.0,0 days 00:04:24.000000000,2004,6,1,21,2004-06-01,Martes,264
2687,127.0.0.1,-,-,2004-06-01 21:02:11,GET / HTTP/1.1,200,1456,-,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:02:11200-,5.0,0 days 00:00:00.000000000,2004,6,1,21,2004-06-01,Martes,1
2689,127.0.0.1,-,-,2004-06-01 21:02:13,GET /manual/ HTTP/1.1,404,79,http://localhost/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:02:13404http://localhost/,7.0,0 days 00:00:02.000000000,2004,6,1,21,2004-06-01,Martes,2
2690,127.0.0.1,-,-,2004-06-01 21:02:14,GET /manual/ HTTP/1.1,404,79,http://localhost/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:02:14404http://localhost/,8.0,0 days 00:00:01.000000000,2004,6,1,21,2004-06-01,Martes,1
2691,127.0.0.1,-,-,2004-06-01 21:02:17,GET /manual/ HTTP/1.1,404,79,http://localhost/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:02:17404http://localhost/,9.0,0 days 00:00:03.000000000,2004,6,1,21,2004-06-01,Martes,3
2692,127.0.0.1,-,-,2004-06-01 21:03:19,GET / HTTP/1.0,200,1456,-,Links (2.1pre11; Linux 2.6.5-gentoo-r1 i686; 80x24),2004-06-01 21:03:19200-,10.0,0 days 00:01:02.000000000,2004,6,1,21,2004-06-01,Martes,62
2693,127.0.0.1,-,-,2004-06-01 21:03:22,GET /manual/ HTTP/1.0,404,79,-,Links (2.1pre11; Linux 2.6.5-gentoo-r1 i686; 80x24),2004-06-01 21:03:22404-,11.0,0 days 00:00:03.000000000,2004,6,1,21,2004-06-01,Martes,3
2694,127.0.0.1,-,-,2004-06-01 21:04:12,GET /manual/ HTTP/1.1,200,168,http://localhost/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:04:12200http://localhost/,12.0,0 days 00:00:50.000000000,2004,6,1,21,2004-06-01,Martes,50
2695,127.0.0.1,-,-,2004-06-01 21:04:20,GET / HTTP/1.1,200,1456,-,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:04:20200-,13.0,0 days 00:00:08.000000000,2004,6,1,21,2004-06-01,Martes,8
2696,127.0.0.1,-,-,2004-06-01 21:04:24,GET /manual/ HTTP/1.1,200,168,http://localhost/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:04:24200http://localhost/,14.0,0 days 00:00:04.000000000,2004,6,1,21,2004-06-01,Martes,4
2697,127.0.0.1,-,-,2004-06-01 21:04:27,GET /manual/ HTTP/1.1,200,168,http://localhost/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:04:27200http://localhost/,15.0,0 days 00:00:03.000000000,2004,6,1,21,2004-06-01,Martes,3
2698,127.0.0.1,-,-,2004-06-01 21:32:32,GET / HTTP/1.1,200,1456,-,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:32:32200-,16.0,0 days 00:28:05.000000000,2004,6,1,21,2004-06-01,Martes,245
2700,127.0.0.1,-,-,2004-06-01 21:32:36,GET /manual/style/css/manual.css HTTP/1.1,200,18056,http://localhost/manual/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:32:36200http://localhost/manual/,19.0,0 days 00:00:04.000000000,2004,6,1,21,2004-06-01,Martes,4
2699,127.0.0.1,-,-,2004-06-01 21:32:36,GET /manual/ HTTP/1.1,200,2117,http://localhost/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:32:36200http://localhost/,18.0,0 days 00:00:00.000000000,2004,6,1,21,2004-06-01,Martes,1
2705,127.0.0.1,-,-,2004-06-01 21:32:36,GET /manual/images/favicon.ico HTTP/1.1,200,1078,-,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:32:36200-,17.0,0 days 00:00:00.000000000,2004,6,1,21,2004-06-01,Martes,1
2707,127.0.0.1,-,-,2004-06-01 21:32:40,GET /manual/style/css/manual.css HTTP/1.1,200,18056,http://localhost/manual/vhosts/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:32:40200http://localhost/manual/vhosts/,22.0,0 days 00:00:04.000000000,2004,6,1,21,2004-06-01,Martes,4
2706,127.0.0.1,-,-,2004-06-01 21:32:40,GET /manual/vhosts/ HTTP/1.1,200,2196,http://localhost/manual/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:32:40200http://localhost/manual/,21.0,0 days 00:00:00.000000000,2004,6,1,21,2004-06-01,Martes,1
2710,127.0.0.1,-,-,2004-06-01 21:32:40,GET /manual/images/favicon.ico HTTP/1.1,200,1078,-,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:32:40200-,20.0,0 days 00:00:00.000000000,2004,6,1,21,2004-06-01,Martes,1
2714,127.0.0.1,-,-,2004-06-01 21:32:42,GET /manual/style/css/manual.css HTTP/1.1,200,18056,http://localhost/manual/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:32:42200http://localhost/manual/,25.0,0 days 00:00:02.000000000,2004,6,1,21,2004-06-01,Martes,2
2713,127.0.0.1,-,-,2004-06-01 21:32:42,GET /manual/ HTTP/1.1,200,2117,http://localhost/,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:32:42200http://localhost/,24.0,0 days 00:00:00.000000000,2004,6,1,21,2004-06-01,Martes,1
2717,127.0.0.1,-,-,2004-06-01 21:32:42,GET /manual/images/favicon.ico HTTP/1.1,200,1078,-,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:32:42200-,23.0,0 days 00:00:00.000000000,2004,6,1,21,2004-06-01,Martes,1
2718,127.0.0.1,-,-,2004-06-01 21:33:22,GET /svnview HTTP/1.1,500,656,-,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:33:22500-,26.0,0 days 00:00:40.000000000,2004,6,1,21,2004-06-01,Martes,40
2719,127.0.0.1,-,-,2004-06-01 21:34:35,GET /svnview HTTP/1.1,200,2307,-,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:34:35200-,27.0,0 days 00:01:13.000000000,2004,6,1,21,2004-06-01,Martes,73
2720,127.0.0.1,-,-,2004-06-01 21:34:36,GET /default.css HTTP/1.1,200,15683,http://localhost/svnview,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:34:36200http://localhost/svnview,28.0,0 days 00:00:01.000000000,2004,6,1,21,2004-06-01,Martes,1
2722,127.0.0.1,-,-,2004-06-01 21:34:55,GET /default.css HTTP/1.1,200,15683,http://localhost/svnview?repos=devel&rev=latest&root=/SVNview,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:34:55200http://localhost/svnview?repos=devel&rev=latest&root=/SVNview,30.0,0 days 00:00:19.000000000,2004,6,1,21,2004-06-01,Martes,19
2721,127.0.0.1,-,-,2004-06-01 21:34:55,GET /svnview?repos=devel&rev=latest&root=/SVNview HTTP/1.1,200,6026,http://localhost/svnview,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:34:55200http://localhost/svnview,29.0,0 days 00:00:00.000000000,2004,6,1,21,2004-06-01,Martes,1
2723,127.0.0.1,-,-,2004-06-01 21:34:57,GET /default.css HTTP/1.1,200,15683,http://localhost/svnview?repos=devel&rev=latest&root=SVNview/tmpl&list_revs=1,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:34:57200http://localhost/svnview?repos=devel&rev=latest&root=SVNview/tmpl&list_revs=1,32.0,0 days 00:00:02.000000000,2004,6,1,21,2004-06-01,Martes,2
2724,127.0.0.1,-,-,2004-06-01 21:34:57,GET /svnview?repos=devel&rev=latest&root=SVNview/tmpl&list_revs=1 HTTP/1.1,200,10448,http://localhost/svnview?repos=devel&rev=latest&root=/SVNview,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:34:57200http://localhost/svnview?repos=devel&rev=latest&root=/SVNview,31.0,0 days 00:00:00.000000000,2004,6,1,21,2004-06-01,Martes,1
2726,127.0.0.1,-,-,2004-06-01 21:35:00,GET /svnview?repos=devel&rev=85&root=SVNview/tmpl&show=1 HTTP/1.1,200,4433,http://localhost/svnview?repos=devel&rev=latest&root=SVNview/tmpl&list_revs=1,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:35:00200http://localhost/svnview?repos=devel&rev=latest&root=SVNview/tmpl&list_revs=1,34.0,0 days 00:00:03.000000000,2004,6,1,21,2004-06-01,Martes,3
2725,127.0.0.1,-,-,2004-06-01 21:35:00,GET /default.css HTTP/1.1,200,15683,http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl&show=1,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:35:00200http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl&show=1,33.0,0 days 00:00:00.000000000,2004,6,1,21,2004-06-01,Martes,1
2727,127.0.0.1,-,-,2004-06-01 21:35:02,GET /default.css HTTP/1.1,200,15683,http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl/header.tmpl,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:35:02200http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl/header.tmpl,36.0,0 days 00:00:02.000000000,2004,6,1,21,2004-06-01,Martes,2
2728,127.0.0.1,-,-,2004-06-01 21:35:02,GET /svnview?repos=devel&rev=85&root=SVNview/tmpl/header.tmpl HTTP/1.1,200,7547,http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl&show=1,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:35:02200http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl&show=1,35.0,0 days 00:00:00.000000000,2004,6,1,21,2004-06-01,Martes,1
2729,127.0.0.1,-,-,2004-06-01 21:35:07,GET /svnview?repos=devel&rev=85&root=SVNview/tmpl/header.tmpl&show=1 HTTP/1.1,500,656,http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl/header.tmpl,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:35:07500http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl/header.tmpl,37.0,0 days 00:00:05.000000000,2004,6,1,21,2004-06-01,Martes,5
2731,127.0.0.1,-,-,2004-06-01 21:35:11,GET /default.css HTTP/1.1,200,15683,http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl/header.tmpl,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:35:11200http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl/header.tmpl,39.0,0 days 00:00:04.000000000,2004,6,1,21,2004-06-01,Martes,4
2730,127.0.0.1,-,-,2004-06-01 21:35:11,GET /svnview?repos=devel&rev=85&root=SVNview/tmpl/header.tmpl HTTP/1.1,200,7547,http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl&show=1,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:35:11200http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl&show=1,38.0,0 days 00:00:00.000000000,2004,6,1,21,2004-06-01,Martes,1
2732,127.0.0.1,-,-,2004-06-01 21:35:24,GET /svnview?repos=devel&rev=84&root=SVNview/tmpl/header.tmpl&show=1&view=plain HTTP/1.1,200,400,http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl/header.tmpl,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:35:24200http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl/header.tmpl,40.0,0 days 00:00:13.000000000,2004,6,1,21,2004-06-01,Martes,13
2734,127.0.0.1,-,-,2004-06-01 21:35:29,GET /default.css HTTP/1.1,200,15683,http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl/header.tmpl,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:35:29200http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl/header.tmpl,42.0,0 days 00:00:05.000000000,2004,6,1,21,2004-06-01,Martes,5
2733,127.0.0.1,-,-,2004-06-01 21:35:29,GET /svnview?repos=devel&rev=85&root=SVNview/tmpl/header.tmpl HTTP/1.1,200,7547,http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl&show=1,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:35:29200http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl&show=1,41.0,0 days 00:00:00.000000000,2004,6,1,21,2004-06-01,Martes,1
2735,127.0.0.1,-,-,2004-06-01 21:35:36,GET /svnview?repos=devel&rev=85&root=SVNview/tmpl&show=1 HTTP/1.1,200,4433,http://localhost/svnview?repos=devel&rev=latest&root=SVNview/tmpl&list_revs=1,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:35:36200http://localhost/svnview?repos=devel&rev=latest&root=SVNview/tmpl&list_revs=1,43.0,0 days 00:00:07.000000000,2004,6,1,21,2004-06-01,Martes,7
2736,127.0.0.1,-,-,2004-06-01 21:35:37,GET /default.css HTTP/1.1,200,15683,http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl&show=1,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:35:37200http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl&show=1,44.0,0 days 00:00:01.000000000,2004,6,1,21,2004-06-01,Martes,1
2737,127.0.0.1,-,-,2004-06-01 21:35:39,GET /svnview?repos=devel&rev=33&root=SVNview/tmpl/contents.tmpl&show=1 HTTP/1.1,500,656,http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl&show=1,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.6) Gecko/20040517 Galeon/1.3.14,2004-06-01 21:35:39500http://localhost/svnview?repos=devel&rev=85&root=SVNview/tmpl&show=1,45.0,0 days 00:00:02.000000000,2004,6,1,21,2004-06-01,Martes,2
